TAXONOMY_UID,TAXONOMY_taxon_rank,TAXONOMY_taxon_name,TAXONOMY_superkingdom,TAXONOMY_phylum,TAXONOMY_class,TAXONOMY_order,TAXONOMY_family,TAXONOMY_genus,TAXONOMY_species,TAXONOMY_strain,TAXONOMY_superkingdom_id,TAXONOMY_phylum_id,TAXONOMY_class_id,TAXONOMY_order_id,TAXONOMY_family_id,TAXONOMY_genus_id,TAXONOMY_species_id,TAXONOMY_strain_id,TAXONOMY_taxon_lineage
1583,species,Weissella confusa,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella_confusa,,2.0,1239.0,91061.0,186826.0,33958.0,46255.0,1583.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella_confusa;
33967,species,Leuconostoc mesenteroides,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_mesenteroides,,2.0,1239.0,91061.0,186826.0,33958.0,1243.0,1245.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc_mesenteroides;
33964,species,Leuconostoc citreum,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_citreum,,2.0,1239.0,91061.0,186826.0,33958.0,1243.0,33964.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc_citreum;
338644,species,Sulfobacillus thermotolerans,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiales_Family_XVII._Incertae_Sedis,Sulfobacillus,Sulfobacillus_thermotolerans,,2.0,1239.0,186801.0,186802.0,539000.0,28033.0,338644.0,-1.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiales_Family_XVII._Incertae_Sedis;Sulfobacillus;Sulfobacillus_thermotolerans;
762570,strain,Rhodothermus marinus SG0.5JP17-172,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rhodothermus,Rhodothermus_marinus,Rhodothermus_marinus_SG0.5JP17-172,2.0,1853220.0,1853222.0,1853224.0,563843.0,29548.0,29549.0,762570.0,Bacteria;Rhodothermota;Rhodothermia;Rhodothermales;Rhodothermaceae;Rhodothermus;Rhodothermus_marinus;Rhodothermus_marinus_SG0.5JP17-172
1245,species,Leuconostoc mesenteroides,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_mesenteroides,,2.0,1239.0,91061.0,186826.0,33958.0,1243.0,1245.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc_mesenteroides;
1246,species,Leuconostoc lactis,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_lactis,,2.0,1239.0,91061.0,186826.0,33958.0,1243.0,1246.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc_lactis;
48257,species,Clostridium sp. MCF-1,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_sp._MCF-1,,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,48257.0,-1.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_sp._MCF-1;
29549,species,Rhodothermus marinus,Bacteria,Rhodothermota,Rhodothermia,Rhodothermales,Rhodothermaceae,Rhodothermus,Rhodothermus_marinus,,2.0,1853220.0,1853222.0,1853224.0,563843.0,29548.0,29549.0,-1.0,Bacteria;Rhodothermota;Rhodothermia;Rhodothermales;Rhodothermaceae;Rhodothermus;Rhodothermus_marinus;
1265,species,Ruminococcus flavefaciens,Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus_flavefaciens,,2.0,1239.0,186801.0,186802.0,216572.0,1263.0,1265.0,-1.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus_flavefaciens;
1255,species,Pediococcus pentosaceus,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_pentosaceus,,2.0,1239.0,91061.0,186826.0,33958.0,1253.0,1255.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus_pentosaceus;
208199,species,Pseudalkalibacillus hwajinpoensis,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Pseudalkalibacillus,Pseudalkalibacillus_hwajinpoensis,,2.0,1239.0,91061.0,1385.0,186817.0,2893058.0,208199.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Pseudalkalibacillus;Pseudalkalibacillus_hwajinpoensis;
3144975,species,Desulfoscipio sp. XC116,Bacteria,Bacillota,Clostridia,Eubacteriales,Desulfallaceae,Desulfoscipio,Desulfoscipio_sp._XC116,,2.0,1239.0,186801.0,186802.0,2867375.0,2867376.0,3144975.0,-1.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Desulfallaceae;Desulfoscipio;Desulfoscipio_sp._XC116;
3151491,species,Acinetobacter sp. ANC 7914,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7914,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151491.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7914;
3151490,species,Acinetobacter sp. ANC 7912,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7912,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151490.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7912;
3151494,species,Acinetobacter sp. ANC 7933,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7933,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151494.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7933;
3151495,species,Acinetobacter sp. ANC 7951,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7951,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151495.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7951;
1503054,species,Burkholderia stagnalis,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia_stagnalis,,2.0,1224.0,28216.0,80840.0,119060.0,32008.0,1503054.0,-1.0,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_stagnalis;
3151496,species,Acinetobacter sp. ANC 7955,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7955,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151496.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7955;
3151487,species,Acinetobacter sp. ANC 7454,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7454,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151487.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7454;
3151493,species,Acinetobacter sp. ANC 7924,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7924,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151493.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7924;
3151497,species,Acinetobacter sp. ANC 7970,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7970,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151497.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7970;
3151489,species,Acinetobacter sp. ANC 7892,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7892,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151489.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7892;
3151492,species,Acinetobacter sp. ANC 7919,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7919,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151492.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7919;
3151498,species,Acinetobacter sp. ANC 7974,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7974,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151498.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7974;
3151488,species,Acinetobacter sp. ANC 7881,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._ANC_7881,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,3151488.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._ANC_7881;
82801,species,Desemzia incerta,Bacteria,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Desemzia,Desemzia_incerta,,2.0,1239.0,91061.0,186826.0,186828.0,82800.0,82801.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Desemzia;Desemzia_incerta;
546,species,Citrobacter freundii,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter_freundii,,2.0,1224.0,1236.0,91347.0,543.0,544.0,546.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter_freundii;
1451,species,Paenibacillus amylolyticus,Bacteria,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_amylolyticus,,2.0,1239.0,91061.0,1385.0,186822.0,44249.0,1451.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus_amylolyticus;
600,species,Salmonella enterica,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_enterica,,2.0,1224.0,1236.0,91347.0,543.0,590.0,28901.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_enterica;
2883127,species,Sulfitobacter sp. DSM 110093,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Sulfitobacter_sp._DSM_110093,,2.0,1224.0,28211.0,204455.0,2854170.0,60136.0,2883127.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Sulfitobacter;Sulfitobacter_sp._DSM_110093;
2883100,species,Pseudosulfitobacter sp. DSM 107133,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Pseudosulfitobacter,Pseudosulfitobacter_sp._DSM_107133,,2.0,1224.0,28211.0,204455.0,2854170.0,2854186.0,2883100.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Pseudosulfitobacter;Pseudosulfitobacter_sp._DSM_107133;
2720714,species,Streptomyces sp. 891-h,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces_sp._891-h,,2.0,201174.0,1760.0,85011.0,2062.0,1883.0,2720714.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces_sp._891-h;
358,species,Agrobacterium tumefaciens,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,Agrobacterium_tumefaciens,,2.0,1224.0,28211.0,356.0,82115.0,357.0,358.0,-1.0,Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Agrobacterium;Agrobacterium_tumefaciens;
59201,species,Salmonella enterica,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_enterica,,2.0,1224.0,1236.0,91347.0,543.0,590.0,28901.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_enterica;
86029,species,Bacillus subtilis,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_subtilis,,2.0,1239.0,91061.0,1385.0,186817.0,1386.0,1423.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_subtilis;
2925837,species,Acinetobacter sp. LUNF3,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter_sp._LUNF3,,2.0,1224.0,1236.0,2887326.0,468.0,469.0,2925837.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter_sp._LUNF3;
96345,species,Flavobacterium psychrophilum,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_psychrophilum,,2.0,976.0,117743.0,200644.0,49546.0,237.0,96345.0,-1.0,Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_psychrophilum;
1599,species,Latilactobacillus sakei,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus_sakei,,2.0,1239.0,91061.0,186826.0,33958.0,2767885.0,1599.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus;Latilactobacillus_sakei;
211968,species,Salmonella enterica,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_enterica,,2.0,1224.0,1236.0,91347.0,543.0,590.0,28901.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_enterica;
54291,species,Raoultella ornithinolytica,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella_ornithinolytica,,2.0,1224.0,1236.0,91347.0,543.0,160674.0,54291.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella_ornithinolytica;
1307,species,Streptococcus suis,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_suis,,2.0,1239.0,91061.0,186826.0,1300.0,1301.0,1307.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_suis;
210,species,Helicobacter pylori,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter_pylori,,2.0,29547.0,3031852.0,213849.0,72293.0,209.0,210.0,-1.0,Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter_pylori;
2816952,species,Salmonella sp. SAL-007,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_sp._SAL-007,,2.0,1224.0,1236.0,91347.0,543.0,590.0,2816952.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_sp._SAL-007;
2816953,species,Salmonella sp. SAL-020,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_sp._SAL-020,,2.0,1224.0,1236.0,91347.0,543.0,590.0,2816953.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_sp._SAL-020;
1477518,species,Arthrobacter sp. D5-1,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter_sp._D5-1,,2.0,201174.0,1760.0,85006.0,1268.0,1663.0,1477518.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter_sp._D5-1;
2816951,species,Salmonella sp. SAL-045,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella_sp._SAL-045,,2.0,1224.0,1236.0,91347.0,543.0,590.0,2816951.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella_sp._SAL-045;
647,species,Aeromonas sp.,Bacteria,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas_sp.,,2.0,1224.0,1236.0,135624.0,84642.0,642.0,647.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas_sp.;
1195166,species,Clostridium sp. MT351,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_sp._MT351,,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1195166.0,-1.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_sp._MT351;
192421,species,Planococcus maritimus,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus_maritimus,,2.0,1239.0,91061.0,1385.0,186818.0,1372.0,192421.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Planococcus;Planococcus_maritimus;
29581,species,Janthinobacterium lividum,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium_lividum,,2.0,1224.0,28216.0,80840.0,75682.0,29580.0,29581.0,-1.0,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;Janthinobacterium_lividum;
1397,species,Niallia circulans,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Niallia,Niallia_circulans,,2.0,1239.0,91061.0,1385.0,186817.0,2837506.0,1397.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Niallia;Niallia_circulans;
1443893,strain,Rhodococcus fascians A21d2,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus_fascians,Rhodococcus_fascians_A21d2,2.0,201174.0,1760.0,85007.0,85025.0,1827.0,1828.0,1443893.0,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus_fascians;Rhodococcus_fascians_A21d2
189381,species,Rossellomorea marisflavi,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Rossellomorea,Rossellomorea_marisflavi,,2.0,1239.0,91061.0,1385.0,186817.0,2837508.0,189381.0,-1.0,Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Rossellomorea;Rossellomorea_marisflavi;
2529121,species,Citrobacter sp. ABFQG,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter_sp._ABFQG,,2.0,1224.0,1236.0,91347.0,543.0,544.0,2529121.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter_sp._ABFQG;
1520,species,Clostridium beijerinckii,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_beijerinckii,,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1520.0,-1.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_beijerinckii;
255248,species,Leuconostoc garlicum,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc_garlicum,,2.0,1239.0,91061.0,186826.0,33958.0,1243.0,255248.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc_garlicum;
1534,species,Clostridium kluyveri,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_kluyveri,,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1534.0,-1.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_kluyveri;
1231072,strain,Clostridium tetani 12124569,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_tetani,Clostridium_tetani_12124569,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1513.0,1231072.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_tetani;Clostridium_tetani_12124569
86416,strain,Clostridium pasteurianum BC1,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_pasteurianum,Clostridium_pasteurianum_BC1,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1501.0,86416.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_pasteurianum;Clostridium_pasteurianum_BC1
929506,strain,Clostridium botulinum BKT015925,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium_botulinum,Clostridium_botulinum_BKT015925,2.0,1239.0,186801.0,186802.0,31979.0,1485.0,1491.0,929506.0,Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium_botulinum;Clostridium_botulinum_BKT015925
1247,species,Oenococcus oeni,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Oenococcus,Oenococcus_oeni,,2.0,1239.0,91061.0,186826.0,33958.0,46254.0,1247.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Oenococcus;Oenococcus_oeni;
745369,species,Acetoanaerobium noterae,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Filifactoraceae,Acetoanaerobium,Acetoanaerobium_noterae,,2.0,1239.0,186801.0,3082720.0,3118655.0,186831.0,745369.0,-1.0,Bacteria;Bacillota;Clostridia;Peptostreptococcales;Filifactoraceae;Acetoanaerobium;Acetoanaerobium_noterae;
44273,species,Lactococcus sp.,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus_sp.,,2.0,1239.0,91061.0,186826.0,1300.0,1357.0,44273.0,-1.0,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus_sp.;
66269,species,Pantoea stewartii,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea_stewartii,,2.0,1224.0,1236.0,91347.0,1903409.0,53335.0,66269.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea_stewartii;
66271,species,Pantoea stewartii,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea_stewartii,,2.0,1224.0,1236.0,91347.0,1903409.0,53335.0,66269.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea_stewartii;
588,species,Providencia stuartii,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia_stuartii,,2.0,1224.0,1236.0,91347.0,1903414.0,586.0,588.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia_stuartii;
3058402,species,Terrisporobacter sp. COM,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_sp._COM,,2.0,1239.0,186801.0,3082720.0,186804.0,1505652.0,3058402.0,-1.0,Bacteria;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Terrisporobacter;Terrisporobacter_sp._COM;
1460447,species,Terrisporobacter petrolearius,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,,2.0,1239.0,186801.0,3082720.0,186804.0,1505652.0,1460447.0,-1.0,Bacteria;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Terrisporobacter;Terrisporobacter_petrolearius;
623,species,Shigella flexneri,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella_flexneri,,2.0,1224.0,1236.0,91347.0,543.0,620.0,623.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella_flexneri;
2993714,species,Vibrio sp. gvc,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio_sp._gvc,,2.0,1224.0,1236.0,135623.0,641.0,662.0,2993714.0,-1.0,Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_sp._gvc;
1572644,species,Microbacterium proteolyticum,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium_proteolyticum,,2.0,201174.0,1760.0,85006.0,85023.0,33882.0,1572644.0,-1.0,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium_proteolyticum;
